Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Month,Day
23,1119809.71,0,45.55,2.878,132.7633548,5.287,10,15
23,1147503.92,0,43.19,2.919,132.8170968,5.287,10,22
23,1112871.23,0,48.68,2.938,132.8708387,5.287,10,29
23,1203119.96,0,36.6,2.938,132.9245806,5.287,11,5
23,1387953.75,0,35.59,2.961,132.9783226,5.287,11,12
23,1314994.32,0,41.66,3.03,132.9172,5.287,11,19
23,2072685.05,1,34.95,3.07,132.8369333,5.287,11,26
23,1617025.41,0,34.3,3.065,132.7566667,5.287,12,3
23,1872365.99,0,20.12,3.132,132.6764,5.287,12,10
23,2238573.48,0,23.05,3.139,132.6804516,5.287,12,17
23,2734277.1,0,22.96,3.15,132.7477419,5.287,12,24
23,1169773.85,1,19.05,3.177,132.8150323,5.287,12,31
23,1122034.48,0,27.81,3.193,132.8823226,5.114,1,7
23,1016756.1,0,18.2,3.215,132.9510645,5.114,1,14
23,1110706.06,0,15.58,3.232,133.0285161,5.114,1,21
23,1083657.61,0,10.91,3.243,133.1059677,5.114,1,28
23,1159438.53,0,14.5,3.24,133.1834194,5.114,2,4
23,1249786.4,1,21.52,3.255,133.260871,5.114,2,11
23,1369971.57,0,26.6,3.263,133.3701429,5.114,2,18
23,1206917.2,0,17.0,3.281,133.4921429,5.114,2,25
23,1301185.28,0,20.67,3.437,133.6141429,5.114,3,4
23,1042043.55,0,29.36,3.6,133.7361429,5.114,3,11
23,1203682.62,0,37.28,3.634,133.8492258,5.114,3,18
23,1148624.83,0,29.11,3.624,133.9587419,5.114,3,25
23,1182694.95,0,29.44,3.638,134.0682581,4.781,4,1
23,1248901.98,0,36.74,3.72,134.1777742,4.781,4,8
23,1263680.51,0,45.51,3.823,134.2784667,4.781,4,15
23,1447301.24,0,39.62,3.919,134.3571,4.781,4,22
23,1173307.4,0,54.2,3.988,134.4357333,4.781,4,29
23,1359921.13,0,50.07,4.078,134.5143667,4.781,5,6
23,1254914.87,0,55.12,4.095,134.593,4.781,5,13
23,1337617.55,0,56.67,4.101,134.6803871,4.781,5,20
23,1361945.18,0,63.27,4.034,134.7677742,4.781,5,27
23,1562161.97,0,67.21,3.973,134.8551613,4.781,6,3
23,1447028.06,0,65.23,3.924,134.9425484,4.781,6,10
23,1470520.83,0,61.06,3.873,135.0837333,4.781,6,17
23,1434036.18,0,63.8,3.851,135.2652667,4.781,6,24
23,1492507.44,0,65.65,3.815,135.4468,4.584,7,1
23,1379488.05,0,69.92,3.784,135.6283333,4.584,7,8
23,1360520.56,0,69.8,3.827,135.7837419,4.584,7,15
23,1362144.0,0,76.74,3.882,135.8738387,4.584,7,22
23,1319767.55,0,69.55,3.898,135.9639355,4.584,7,29
23,1416344.68,0,69.53,3.903,136.0540323,4.584,8,5
23,1380952.05,0,69.86,3.88,136.144129,4.584,8,12
23,1453416.53,0,67.09,3.82,136.183129,4.584,8,19
23,1637266.29,0,67.04,3.796,136.2136129,4.584,8,26
23,1464295.69,0,65.33,3.784,136.2440968,4.584,9,2
23,1423289.9,1,66.04,3.809,136.2745806,4.584,9,9
23,1253329.17,0,60.52,3.809,136.3145,4.584,9,16
23,1289082.81,0,57.14,3.758,136.367,4.584,9,23
23,1275597.85,0,64.76,3.684,136.4195,4.584,9,30
23,1463501.99,0,49.0,3.633,136.472,4.42,10,7
23,1257778.34,0,56.79,3.583,136.5150968,4.42,10,14
23,1441032.59,0,52.12,3.618,136.5017742,4.42,10,21
23,1407191.96,0,42.57,3.604,136.4884516,4.42,10,28
24,1388725.63,0,22.43,2.954,131.5279032,8.326,2,5
24,1414107.1,1,25.94,2.94,131.5866129,8.326,2,12
24,1385362.49,0,31.05,2.909,131.637,8.326,2,19
24,1158722.74,0,33.98,2.91,131.686,8.326,2,26
24,1412387.37,0,36.73,2.919,131.735,8.326,3,5
24,1309340.16,0,42.31,2.938,131.784,8.326,3,12
24,1222511.29,0,46.09,2.96,131.8242903,8.326,3,19
24,1258311.56,0,48.87,2.963,131.863129,8.326,3,26
24,1478321.26,0,45.22,2.957,131.9019677,8.211,4,2
24,1379579.63,0,62.06,2.992,131.9408065,8.211,4,9
24,1268266.72,0,51.08,3.01,131.9809,8.211,4,16
24,1264117.01,0,51.07,3.021,132.0226667,8.211,4,23
24,1259877.19,0,51.48,3.042,132.0644333,8.211,4,30
24,1409705.03,0,66.65,3.095,132.1062,8.211,5,7
24,1346783.35,0,51.31,3.112,132.152129,8.211,5,14
24,1283482.85,0,60.44,3.096,132.2230323,8.211,5,21
24,1473868.15,0,69.59,3.046,132.2939355,8.211,5,28
24,1566668.91,0,71.99,3.006,132.3648387,8.211,6,4
24,1375458.21,0,64.84,2.972,132.4357419,8.211,6,11
24,1354168.18,0,67.17,2.942,132.4733333,8.211,6,18
24,1399073.75,0,74.9,2.958,132.4976,8.211,6,25
24,1563387.94,0,71.12,2.958,132.5218667,8.117,7,2
24,1665502.55,0,79.05,2.94,132.5461333,8.117,7,9
24,1418697.05,0,76.56,2.933,132.5667742,8.117,7,16
24,1333740.35,0,75.27,2.924,132.5825806,8.117,7,23
24,1387517.63,0,75.91,2.932,132.5983871,8.117,7,30
24,1442819.28,0,74.54,2.942,132.6141935,8.117,8,6
24,1384243.75,0,74.17,2.923,132.63,8.117,8,13
24,1375307.54,0,72.17,2.913,132.6616129,8.117,8,20
24,1350059.35,0,67.0,2.885,132.6932258,8.117,8,27
24,1366381.6,0,73.52,2.86,132.7248387,8.117,9,3
24,1474498.59,1,67.11,2.837,132.7564516,8.117,9,10
24,1273295.46,0,60.31,2.846,132.7670667,8.117,9,17
24,1169413.27,0,64.3,2.837,132.7619333,8.117,9,24
24,1215273.2,0,66.88,2.84,132.7568,8.275,10,1
24,1361944.94,0,54.82,2.903,132.7516667,8.275,10,8
24,1300806.74,0,52.83,2.999,132.7633548,8.275,10,15
24,1234875.33,0,48.69,3.049,132.8170968,8.275,10,22
24,1244925.94,0,57.29,3.055,132.8708387,8.275,10,29
24,1285358.01,0,42.2,3.049,132.9245806,8.275,11,5
24,1312877.01,0,41.76,3.065,132.9783226,8.275,11,12
24,1277150.6,0,45.63,3.138,132.9172,8.275,11,19
24,1779276.51,1,41.92,3.186,132.8369333,8.275,11,26
24,1413302.7,0,37.08,3.2,132.7566667,8.275,12,3
24,1593012.75,0,27.11,3.255,132.6764,8.275,12,10
24,1663525.77,0,27.99,3.301,132.6804516,8.275,12,17
24,2386015.75,0,27.74,3.309,132.7477419,8.275,12,24
24,1208600.05,1,25.9,3.336,132.8150323,8.275,12,31
24,1178641.71,0,30.72,3.351,132.8823226,8.252,1,7
24,1167740.2,0,22.41,3.367,132.9510645,8.252,1,14
24,1107170.39,0,23.69,3.391,133.0285161,8.252,1,21
24,1126921.34,0,17.91,3.402,133.1059677,8.252,1,28
24,1225182.04,0,23.83,3.4,133.1834194,8.252,2,4
24,1341240.62,1,26.51,3.416,133.260871,8.252,2,11
24,1360150.12,0,34.04,3.42,133.3701429,8.252,2,18
24,1235121.33,0,26.09,3.452,133.4921429,8.252,2,25
24,1346994.53,0,31.36,3.605,133.6141429,8.252,3,4
24,1253218.7,0,39.51,3.752,133.7361429,8.252,3,11
24,1168397.26,0,43.39,3.796,133.8492258,8.252,3,18
24,1158693.12,0,36.88,3.789,133.9587419,8.252,3,25
24,1163803.3,0,35.73,3.811,134.0682581,8.212,4,1
24,1273670.32,0,44.7,3.895,134.1777742,8.212,4,8
24,1245576.65,0,52.36,3.981,134.2784667,8.212,4,15
24,1372484.9,0,46.0,4.061,134.3571,8.212,4,22
24,1197761.17,0,60.48,4.117,134.4357333,8.212,4,29
24,1339630.35,0,55.75,4.192,134.5143667,8.212,5,6
24,1311950.16,0,58.49,4.211,134.593,8.212,5,13
24,1234281.7,0,59.84,4.202,134.6803871,8.212,5,20
24,1311153.72,0,65.74,4.134,134.7677742,8.212,5,27
24,1554837.62,0,73.12,4.069,134.8551613,8.212,6,3
24,1373841.91,0,70.02,4.025,134.9425484,8.212,6,10
24,1320359.23,0,64.34,3.989,135.0837333,8.212,6,17
24,1304850.67,0,68.88,3.964,135.2652667,8.212,6,24
24,1445596.61,0,70.27,3.916,135.4468,8.358,7,1
24,1567340.07,0,72.56,3.886,135.6283333,8.358,7,8
24,1356938.95,0,74.43,3.915,135.7837419,8.358,7,15
24,1357672.24,0,79.29,3.972,135.8738387,8.358,7,22
24,1310973.06,0,74.84,4.004,135.9639355,8.358,7,29
24,1417616.81,0,74.64,4.02,136.0540323,8.358,8,5
24,1402818.01,0,72.52,3.995,136.144129,8.358,8,12
24,1352039.88,0,69.93,3.942,136.183129,8.358,8,19
24,1402372.09,0,69.94,3.906,136.2136129,8.358,8,26
24,1196105.44,0,68.14,3.879,136.2440968,8.358,9,2
24,1527455.19,1,68.32,3.93,136.2745806,8.358,9,9
24,1227535.97,0,65.56,3.937,136.3145,8.358,9,16
24,1232376.49,0,60.61,3.899,136.367,8.358,9,23
24,1246242.61,0,68.0,3.858,136.4195,8.358,9,30
24,1405914.39,0,53.87,3.775,136.472,8.454,10,7
24,1333315.03,0,60.21,3.744,136.5150968,8.454,10,14
24,1283563.43,0,56.6,3.757,136.5017742,8.454,10,21
24,1307142.75,0,48.0,3.757,136.4884516,8.454,10,28
25,677231.63,0,21.1,2.784,204.2471935,8.187,2,5
25,583364.02,1,19.64,2.773,204.3857472,8.187,2,12
25,676260.67,0,24.16,2.745,204.4321004,8.187,2,19
25,628516.57,0,29.16,2.754,204.4630869,8.187,2,26
25,665750.06,0,29.45,2.777,204.4940734,8.187,3,5
25,660619.99,0,40.05,2.818,204.5250598,8.187,3,12
25,659795.84,0,45.0,2.844,204.3782258,8.187,3,19
25,696687.6,0,45.84,2.854,204.201755,8.187,3,26
25,822486.37,0,47.2,2.85,204.0252842,7.856,4,2
25,712647.97,0,61.36,2.869,203.8488134,7.856,4,9
25,715311.6,0,52.16,2.899,203.7307486,7.856,4,16
25,694531.72,0,46.12,2.902,203.6905586,7.856,4,23
25,706924.02,0,50.97,2.921,203.6503685,7.856,4,30
25,724468.97,0,63.67,2.966,203.6101784,7.856,5,7
25,698073.95,0,50.27,2.982,203.6133915,7.856,5,14
25,704113.22,0,57.17,2.958,203.8770235,7.856,5,21
25,792442.54,0,69.31,2.899,204.1406556,7.856,5,28
25,764155.44,0,69.22,2.847,204.4042877,7.856,6,4
25,737163.2,0,63.68,2.809,204.6679198,7.856,6,11
25,780444.94,0,69.56,2.78,204.670036,7.856,6,18
25,737569.14,0,72.17,2.808,204.5675459,7.856,6,25
25,759407.87,0,66.42,2.815,204.4650559,7.527,7,2
25,719591.13,0,75.24,2.793,204.3625658,7.527,7,9
25,726997.84,0,73.43,2.783,204.3571656,7.527,7,16
25,665290.93,0,75.37,2.771,204.4812188,7.527,7,23
25,682124.34,0,71.99,2.781,204.605272,7.527,7,30
25,699464.43,0,71.79,2.784,204.7293252,7.527,8,6
25,686072.39,0,72.73,2.805,204.8533784,7.527,8,13
25,724499.81,0,71.81,2.779,204.8217044,7.527,8,20
25,711461.95,0,67.15,2.755,204.7900305,7.527,8,27
25,685700.08,0,71.17,2.715,204.7583566,7.527,9,3
25,655811.95,1,61.14,2.699,204.7266827,7.527,9,10
25,628989.88,0,60.13,2.706,204.7513279,7.527,9,17
25,607819.33,0,65.06,2.713,204.8182126,7.527,9,24
25,658640.14,0,57.56,2.707,204.8850973,7.484,10,1
25,674283.86,0,48.46,2.764,204.951982,7.484,10,8
25,616094.72,0,54.09,2.868,205.0137637,7.484,10,15
25,661644.19,0,46.73,2.917,205.0627881,7.484,10,22
25,674458.03,0,55.72,2.921,205.1118126,7.484,10,29
25,696314.53,0,38.8,2.917,205.160837,7.484,11,5
25,713250.08,0,40.68,2.931,205.2098614,7.484,11,12
25,718056.73,0,42.72,3.0,205.0992811,7.484,11,19
25,1115240.61,1,43.43,3.039,204.9621,7.484,11,26
25,885572.96,0,32.41,3.046,204.8249189,7.484,12,3
25,964729.18,0,22.65,3.109,204.6877378,7.484,12,10
25,1047707.59,0,21.6,3.14,204.6321194,7.484,12,17
25,1295391.19,0,22.94,3.141,204.6376731,7.484,12,24
25,623092.54,1,25.89,3.179,204.6432267,7.484,12,31
25,558794.63,0,29.0,3.193,204.6487803,7.343,1,7
25,572360.83,0,18.3,3.205,204.7026042,7.343,1,14
25,568093.57,0,23.21,3.229,205.0460497,7.343,1,21
25,600448.69,0,18.92,3.237,205.3894952,7.343,1,28
25,639830.45,0,23.94,3.231,205.7329407,7.343,2,4
25,615666.78,1,21.18,3.239,206.0763862,7.343,2,11
25,634637.03,0,38.42,3.245,206.3694701,7.343,2,18
25,570816.34,0,28.36,3.274,206.6424093,7.343,2,25
25,640912.18,0,31.59,3.433,206.9153485,7.343,3,4
25,599828.39,0,36.73,3.582,207.1882876,7.343,3,11
25,603393.64,0,40.94,3.631,207.4283845,7.343,3,18
25,616324.24,0,38.51,3.625,207.6553444,7.343,3,25
25,618377.79,0,28.5,3.638,207.8823043,7.287,4,1
25,648606.13,0,42.11,3.72,208.1092642,7.287,4,8
25,674562.45,0,51.43,3.821,208.3172811,7.287,4,15
25,756588.42,0,45.87,3.892,208.4779405,7.287,4,22
25,649245.0,0,58.43,3.962,208.6386,7.287,4,29
25,659446.55,0,49.5,4.046,208.7992595,7.287,5,6
25,684783.15,0,60.1,4.066,208.9599189,7.287,5,13
25,677971.33,0,56.56,4.062,208.7583165,7.287,5,20
25,718373.94,0,67.18,3.985,208.556714,7.287,5,27
25,737551.74,0,70.69,3.922,208.3551116,7.287,6,3
25,740259.63,0,71.45,3.881,208.1535092,7.287,6,10
25,717373.43,0,63.58,3.842,208.1265604,7.287,6,17
25,699270.1,0,70.71,3.804,208.2306018,7.287,6,24
25,706206.86,0,66.61,3.748,208.3346432,7.274,7,1
25,698529.64,0,71.64,3.711,208.4386847,7.274,7,8
25,680510.23,0,72.67,3.76,208.5309337,7.274,7,15
25,670854.96,0,78.1,3.811,208.5937018,7.274,7,22
25,668390.82,0,74.72,3.829,208.6564699,7.274,7,29
25,679706.01,0,74.0,3.842,208.719238,7.274,8,5
25,667130.48,0,70.93,3.812,208.7820061,7.274,8,12
25,688958.75,0,68.09,3.747,208.8424359,7.274,8,19
25,726422.55,0,66.8,3.704,208.902476,7.274,8,26
25,699779.0,0,67.2,3.703,208.9625161,7.274,9,2
25,673248.48,1,67.51,3.738,209.0225562,7.274,9,9
25,628720.46,0,62.05,3.742,209.1893892,7.274,9,16
25,620885.93,0,60.28,3.711,209.4986126,7.274,9,23
25,639160.24,0,60.7,3.645,209.807836,7.274,9,30
25,671522.87,0,50.82,3.583,210.1170595,7.082,10,7
25,646915.47,0,58.95,3.541,210.4027602,7.082,10,14
25,690675.5,0,50.22,3.57,210.5473252,7.082,10,21
25,724443.97,0,46.28,3.569,210.6918901,7.082,10,28
26,1034119.21,0,9.55,2.788,131.5279032,8.488,2,5
26,1015684.09,1,18.14,2.771,131.5866129,8.488,2,12
26,999348.55,0,22.62,2.747,131.637,8.488,2,19
26,855385.01,0,27.32,2.753,131.686,8.488,2,26
26,1005669.58,0,28.6,2.766,131.735,8.488,3,5
26,963382.09,0,31.1,2.805,131.784,8.488,3,12
26,903366.55,0,35.34,2.834,131.8242903,8.488,3,19
26,893613.0,0,35.26,2.831,131.863129,8.488,3,26
26,1029849.2,0,36.53,2.826,131.9019677,8.512,4,2
26,1022293.81,0,50.13,2.849,131.9408065,8.512,4,9
26,905548.38,0,36.6,2.885,131.9809,8.512,4,16
26,881930.87,0,39.68,2.895,132.0226667,8.512,4,23
26,904503.85,0,40.56,2.935,132.0644333,8.512,4,30
26,1074479.73,0,54.72,2.981,132.1062,8.512,5,7
26,972663.59,0,39.08,2.983,132.152129,8.512,5,14
26,986765.01,0,50.81,2.961,132.2230323,8.512,5,21
26,1069851.59,0,61.65,2.906,132.2939355,8.512,5,28
26,1003202.66,0,58.46,2.857,132.3648387,8.512,6,4
26,1073862.59,0,51.62,2.83,132.4357419,8.512,6,11
26,1001286.67,0,53.62,2.805,132.4733333,8.512,6,18
26,976242.09,0,63.78,2.81,132.4976,8.512,6,25
26,1078455.48,0,58.9,2.815,132.5218667,8.445,7,2
26,1122356.53,0,71.08,2.806,132.5461333,8.445,7,9
26,1028151.72,0,67.66,2.796,132.5667742,8.445,7,16
26,971615.62,0,65.4,2.784,132.5825806,8.445,7,23
26,1005324.28,0,63.79,2.792,132.5983871,8.445,7,30
26,1125329.77,0,62.93,2.792,132.6141935,8.445,8,6
26,1011938.29,0,61.58,2.81,132.63,8.445,8,13
26,1007385.36,0,62.68,2.796,132.6616129,8.445,8,20
26,977322.52,0,57.23,2.77,132.6932258,8.445,8,27
26,1037549.71,0,66.93,2.735,132.7248387,8.445,9,3
26,1042226.3,1,54.82,2.717,132.7564516,8.445,9,10
26,923473.7,0,50.08,2.716,132.7670667,8.445,9,17
26,868636.3,0,52.47,2.718,132.7619333,8.445,9,24
26,923221.52,0,57.8,2.717,132.7568,8.149,10,1
26,1001069.52,0,46.81,2.776,132.7516667,8.149,10,8
26,937956.89,0,39.93,2.878,132.7633548,8.149,10,15
26,916522.66,0,36.13,2.919,132.8170968,8.149,10,22
26,895069.88,0,40.3,2.938,132.8708387,8.149,10,29
26,970224.51,0,30.51,2.938,132.9245806,8.149,11,5
26,971193.01,0,37.51,2.961,132.9783226,8.149,11,12
26,901972.7,0,36.73,3.03,132.9172,8.149,11,19
26,1286833.62,1,28.11,3.07,132.8369333,8.149,11,26
26,1016143.64,0,27.73,3.065,132.7566667,8.149,12,3
26,1149612.04,0,16.6,3.132,132.6764,8.149,12,10
26,1196813.33,0,20.61,3.139,132.6804516,8.149,12,17
26,1573982.47,0,21.81,3.15,132.7477419,8.149,12,24
26,877268.29,1,18.73,3.177,132.8150323,8.149,12,31
26,938149.21,0,21.13,3.193,132.8823226,7.907,1,7
26,812323.29,0,16.7,3.215,132.9510645,7.907,1,14
26,809833.21,0,12.98,3.232,133.0285161,7.907,1,21
26,817485.14,0,5.54,3.243,133.1059677,7.907,1,28
26,911807.02,0,11.17,3.24,133.1834194,7.907,2,4
26,1010711.08,1,15.12,3.255,133.260871,7.907,2,11
26,981978.02,0,19.63,3.263,133.3701429,7.907,2,18
26,910298.44,0,16.3,3.281,133.4921429,7.907,2,25
26,945643.17,0,14.31,3.437,133.6141429,7.907,3,4
26,946614.55,0,28.13,3.6,133.7361429,7.907,3,11
26,887426.12,0,31.76,3.634,133.8492258,7.907,3,18
26,866566.54,0,22.99,3.624,133.9587419,7.907,3,25
26,849231.61,0,22.99,3.638,134.0682581,7.818,4,1
26,985229.81,0,29.09,3.72,134.1777742,7.818,4,8
26,863266.12,0,39.46,3.823,134.2784667,7.818,4,15
26,921700.61,0,33.81,3.919,134.3571,7.818,4,22
26,873450.29,0,47.17,3.988,134.4357333,7.818,4,29
26,1024778.23,0,45.0,4.078,134.5143667,7.818,5,6
26,941008.85,0,48.2,4.095,134.593,7.818,5,13
26,938334.62,0,48.86,4.101,134.6803871,7.818,5,20
26,996723.58,0,56.74,4.034,134.7677742,7.818,5,27
26,1054454.4,0,60.49,3.973,134.8551613,7.818,6,3
26,1094058.68,0,59.85,3.924,134.9425484,7.818,6,10
26,981646.46,0,54.5,3.873,135.0837333,7.818,6,17
26,997474.93,0,56.94,3.851,135.2652667,7.818,6,24
26,1070119.09,0,59.89,3.815,135.4468,7.767,7,1
26,1133807.03,0,63.34,3.784,135.6283333,7.767,7,8
26,1021534.7,0,64.43,3.827,135.7837419,7.767,7,15
26,1017867.8,0,69.52,3.882,135.8738387,7.767,7,22
26,1005360.5,0,63.32,3.898,135.9639355,7.767,7,29
26,1107552.43,0,63.16,3.903,136.0540323,7.767,8,5
26,1087644.5,0,62.99,3.88,136.144129,7.767,8,12
26,1021766.75,0,60.58,3.82,136.183129,7.767,8,19
26,1064617.62,0,61.1,3.796,136.2136129,7.767,8,26
26,1040143.14,0,59.67,3.784,136.2440968,7.767,9,2
26,1069710.97,1,60.98,3.809,136.2745806,7.767,9,9
26,951569.84,0,55.19,3.809,136.3145,7.767,9,16
26,923644.6,0,50.72,3.758,136.367,7.767,9,23
26,959339.51,0,59.42,3.684,136.4195,7.767,9,30
26,1130022.99,0,46.84,3.633,136.472,7.598,10,7
26,987886.08,0,53.91,3.583,136.5150968,7.598,10,14
26,974907.28,0,45.23,3.618,136.5017742,7.598,10,21
26,972256.98,0,35.06,3.604,136.4884516,7.598,10,28
27,1874289.79,0,27.19,2.954,135.3524608,8.237,2,5
27,1745362.72,1,29.81,2.94,135.4113076,8.237,2,12
27,1945070.33,0,32.44,2.909,135.4657781,8.237,2,19
27,1390934.27,0,36.0,2.91,135.5195191,8.237,2,26
27,1313729.72,0,38.07,2.919,135.5732602,8.237,3,5
27,1925113.12,0,45.98,2.938,135.6270013,8.237,3,12
27,1700627.97,0,49.04,2.96,135.6682247,8.237,3,19
27,1836714.84,0,52.34,2.963,135.7073618,8.237,3,26
27,2053952.97,0,46.9,2.957,135.7464988,8.058,4,2
27,1955814.13,0,62.62,2.992,135.7856359,8.058,4,9
27,1857500.96,0,54.95,3.01,135.82725,8.058,4,16
27,1850205.47,0,53.91,3.021,135.8721667,8.058,4,23
27,1805885.04,0,53.55,3.042,135.9170833,8.058,4,30
27,1939458.84,0,69.02,3.095,135.962,8.058,5,7
27,1842465.78,0,53.82,3.112,136.010394,8.058,5,14
27,1836595.58,0,63.31,3.096,136.0796521,8.058,5,21
27,1962468.67,0,67.88,3.046,136.1489101,8.058,5,28
27,2073102.59,0,74.29,3.006,136.2181682,8.058,6,4
27,1873812.93,0,68.9,2.972,136.2874263,8.058,6,11
27,1887182.27,0,70.0,2.942,136.3243393,8.058,6,18
27,1962625.01,0,78.02,2.958,136.3483143,8.058,6,25
27,2024554.1,0,76.25,2.958,136.3722893,7.982,7,2
27,2119163.01,0,82.69,2.94,136.3962643,7.982,7,9
27,1880691.64,0,78.26,2.933,136.4179827,7.982,7,16
27,1808250.71,0,81.56,2.924,136.4366924,7.982,7,23
27,1816489.53,0,79.78,2.932,136.4554021,7.982,7,30
27,1908036.68,0,77.45,2.942,136.4741118,7.982,8,6
27,1864436.12,0,77.36,2.923,136.4928214,7.982,8,13
27,1936878.46,0,75.16,2.913,136.5249182,7.982,8,20
27,1870684.21,0,70.31,2.885,136.557015,7.982,8,27
27,1908110.9,0,78.52,2.86,136.5891118,7.982,9,3
27,1913494.81,1,70.38,2.837,136.6212085,7.982,9,10
27,1629978.46,0,64.5,2.846,136.6338071,7.982,9,17
27,1597002.71,0,67.08,2.837,136.6317821,7.982,9,24
27,1543532.83,0,70.19,2.84,136.6297571,8.021,10,1
27,1707662.87,0,57.78,2.903,136.6277321,8.021,10,8
27,1728388.2,0,58.38,2.999,136.6401935,8.021,10,15
27,1693935.29,0,52.82,3.049,136.688871,8.021,10,22
27,1688955.49,0,61.02,3.055,136.7375484,8.021,10,29
27,1686010.02,0,45.91,3.049,136.7862258,8.021,11,5
27,1828010.25,0,45.9,3.065,136.8349032,8.021,11,12
27,1704785.74,0,50.81,3.138,136.7715714,8.021,11,19
27,2627910.75,1,46.67,3.186,136.6895714,8.021,11,26
27,1884343.67,0,41.81,3.2,136.6075714,8.021,12,3
27,2139733.68,0,30.83,3.255,136.5255714,8.021,12,10
27,2350098.36,0,31.62,3.301,136.5292811,8.021,12,17
27,3078162.08,0,31.34,3.309,136.597273,8.021,12,24
27,1440963.0,1,29.59,3.336,136.665265,8.021,12,31
27,1568159.48,0,34.42,3.351,136.7332569,7.827,1,7
27,1532308.62,0,25.7,3.367,136.803477,7.827,1,14
27,1517029.9,0,30.13,3.391,136.8870657,7.827,1,21
27,1421111.55,0,23.64,3.402,136.9706544,7.827,1,28
27,1628100.79,0,28.7,3.4,137.0542431,7.827,2,4
27,1636224.77,1,30.45,3.416,137.1378318,7.827,2,11
27,1709365.19,0,39.32,3.42,137.2511849,7.827,2,18
27,1688935.71,0,33.05,3.452,137.3764439,7.827,2,25
27,1656130.67,0,36.99,3.605,137.5017028,7.827,3,4
27,1613259.77,0,43.64,3.752,137.6269617,7.827,3,11
27,1624539.21,0,46.65,3.796,137.7398929,7.827,3,18
27,1554651.08,0,40.11,3.789,137.8478929,7.827,3,25
27,1628868.28,0,37.27,3.811,137.9558929,7.725,4,1
27,1689844.18,0,46.87,3.895,138.0638929,7.725,4,8
27,1727175.61,0,52.24,3.981,138.1646952,7.725,4,15
27,1921655.48,0,50.02,4.061,138.2475036,7.725,4,22
27,1642074.64,0,61.71,4.117,138.3303119,7.725,4,29
27,1757041.96,0,56.48,4.192,138.4131202,7.725,5,6
27,1763545.32,0,60.07,4.211,138.4959286,7.725,5,13
27,1725268.56,0,60.22,4.202,138.587106,7.725,5,20
27,1820723.17,0,66.43,4.134,138.6782834,7.725,5,27
27,2053708.01,0,74.17,4.069,138.7694608,7.725,6,3
27,1817914.71,0,73.26,4.025,138.8606382,7.725,6,10
27,1814740.09,0,67.03,3.989,139.0028333,7.725,6,17
27,1811455.15,0,72.02,3.964,139.1832917,7.725,6,24
27,1949983.93,0,73.76,3.916,139.36375,7.85,7,1
27,2000055.27,0,76.87,3.886,139.5442083,7.85,7,8
27,1762155.79,0,77.83,3.915,139.7006325,7.85,7,15
27,1754879.45,0,82.28,3.972,139.7969712,7.85,7,22
27,1744879.06,0,79.41,4.004,139.8933099,7.85,7,29
27,1747289.53,0,78.14,4.02,139.9896486,7.85,8,5
27,1758437.96,0,76.67,3.995,140.0859873,7.85,8,12
27,1781905.24,0,72.97,3.942,140.1289205,7.85,8,19
27,2034400.78,0,72.88,3.906,140.1629528,7.85,8,26
27,1511717.53,0,71.44,3.879,140.196985,7.85,9,2
27,1911470.84,1,70.93,3.93,140.2310173,7.85,9,9
27,1613773.9,0,69.65,3.937,140.2735,7.85,9,16
27,1606208.68,0,63.61,3.899,140.32725,7.85,9,23
27,1599626.26,0,70.92,3.858,140.381,7.85,9,30
27,1672339.27,0,56.91,3.775,140.43475,7.906,10,7
27,1682652.51,0,64.78,3.744,140.4784194,7.906,10,14
27,1689591.44,0,59.62,3.757,140.4616048,7.906,10,21
27,1710372.4,0,51.81,3.757,140.4447903,7.906,10,28
28,1672352.29,0,49.47,2.962,126.4420645,13.975,2,5
28,1558968.49,1,47.87,2.946,126.4962581,13.975,2,12
28,1491300.42,0,54.83,2.915,126.5262857,13.975,2,19
28,1542173.33,0,50.23,2.825,126.5522857,13.975,2,26
28,1608435.45,0,53.77,2.987,126.5782857,13.975,3,5
28,1326877.11,0,50.11,2.925,126.6042857,13.975,3,12
28,1279819.43,0,59.57,3.054,126.6066452,13.975,3,19
28,1245268.77,0,60.06,3.083,126.6050645,13.975,3,26
28,1441559.4,0,59.84,3.086,126.6034839,14.099,4,2
28,1382359.21,0,59.25,3.09,126.6019032,14.099,4,9
28,1268240.66,0,64.95,3.109,126.5621,14.099,4,16
28,1244177.21,0,64.55,3.05,126.4713333,14.099,4,23
28,1186971.02,0,67.38,3.105,126.3805667,14.099,4,30
28,1532893.22,0,70.15,3.127,126.2898,14.099,5,7
28,1245898.73,0,68.44,3.145,126.2085484,14.099,5,14
28,1217923.71,0,76.2,3.12,126.1843871,14.099,5,21
28,1176588.25,0,67.84,3.058,126.1602258,14.099,5,28
28,1543678.02,0,81.39,2.941,126.1360645,14.099,6,4
28,1348995.17,0,90.84,2.949,126.1119032,14.099,6,11
28,1267619.06,0,81.06,3.043,126.114,14.099,6,18
28,1231025.07,0,87.27,3.084,126.1266,14.099,6,25
28,1399960.15,0,91.98,3.105,126.1392,14.18,7,2
28,1340293.87,0,90.37,3.1,126.1518,14.18,7,9
28,1225336.41,0,97.18,3.094,126.1498065,14.18,7,16
