Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
22,2010-10-08,1015051.62,0,56.32,2.776,136.6277321,8.572
22,2010-10-15,954401.46,0,55.23,2.878,136.6401935,8.572
22,2010-10-22,960998.52,0,50.24,2.919,136.688871,8.572
22,2010-10-29,1025766.27,0,57.73,2.938,136.7375484,8.572
22,2010-11-05,1006888.16,0,44.34,2.938,136.7862258,8.572
22,2010-11-12,1043698.64,0,44.42,2.961,136.8349032,8.572
22,2010-11-19,985896.44,0,48.62,3.03,136.7715714,8.572
22,2010-11-26,1564502.26,1,44.61,3.07,136.6895714,8.572
22,2010-12-03,1230514.58,0,39.42,3.065,136.6075714,8.572
22,2010-12-10,1367202.84,0,28.43,3.132,136.5255714,8.572
22,2010-12-17,1527682.99,0,30.46,3.139,136.5292811,8.572
22,2010-12-24,1962445.04,0,29.76,3.15,136.597273,8.572
22,2010-12-31,774262.28,1,28.49,3.177,136.665265,8.572
22,2011-01-07,873954.7,0,32.56,3.193,136.7332569,8.458
22,2011-01-14,807535.52,0,24.76,3.215,136.803477,8.458
22,2011-01-21,855001.02,0,26.8,3.232,136.8870657,8.458
22,2011-01-28,799369.15,0,20.61,3.243,136.9706544,8.458
22,2011-02-04,946060.98,0,26.39,3.24,137.0542431,8.458
22,2011-02-11,1009206.33,1,28.89,3.255,137.1378318,8.458
22,2011-02-18,975964.86,0,35.34,3.263,137.2511849,8.458
22,2011-02-25,911245.43,0,30.23,3.281,137.3764439,8.458
22,2011-03-04,997353.15,0,33.52,3.437,137.5017028,8.458
22,2011-03-11,944587.23,0,41.42,3.6,137.6269617,8.458
22,2011-03-18,926427.12,0,43.38,3.634,137.7398929,8.458
22,2011-03-25,933528.39,0,38.77,3.624,137.8478929,8.458
22,2011-04-01,951588.37,0,36.04,3.638,137.9558929,8.252
22,2011-04-08,969046.69,0,44.42,3.72,138.0638929,8.252
22,2011-04-15,1008557.04,0,48.88,3.823,138.1646952,8.252
22,2011-04-22,1152781.9,0,47.76,3.919,138.2475036,8.252
22,2011-04-29,926133.8,0,57.2,3.988,138.3303119,8.252
22,2011-05-06,1032076.06,0,53.63,4.078,138.4131202,8.252
22,2011-05-13,1001558.74,0,57.71,4.095,138.4959286,8.252
22,2011-05-20,970307.83,0,58.56,4.101,138.587106,8.252
22,2011-05-27,1021568.34,0,62.59,4.034,138.6782834,8.252
22,2011-06-03,1125169.92,0,70.09,3.973,138.7694608,8.252
22,2011-06-10,1060868.49,0,69.53,3.924,138.8606382,8.252
22,2011-06-17,1042454.61,0,63.97,3.873,139.0028333,8.252
22,2011-06-24,1012584.2,0,68.53,3.851,139.1832917,8.252
22,2011-07-01,1077491.68,0,70.8,3.815,139.36375,8.023
22,2011-07-08,1017050.65,0,74.22,3.784,139.5442083,8.023
22,2011-07-15,961953.57,0,75.2,3.827,139.7006325,8.023
22,2011-07-22,964683.8,0,77.79,3.882,139.7969712,8.023
22,2011-07-29,944958.69,0,75.32,3.898,139.8933099,8.023
22,2011-08-05,983232.96,0,75.33,3.903,139.9896486,8.023
22,2011-08-12,991779.2,0,74.69,3.88,140.0859873,8.023
22,2011-08-19,973004.91,0,71.3,3.82,140.1289205,8.023
22,2011-08-26,1181815.31,0,72.22,3.796,140.1629528,8.023
22,2011-09-02,912762.76,0,69.16,3.784,140.196985,8.023
22,2011-09-09,1004434.54,1,69.14,3.809,140.2310173,8.023
22,2011-09-16,937420.65,0,68.08,3.809,140.2735,8.023
22,2011-09-23,899834.75,0,62.36,3.758,140.32725,8.023
22,2011-09-30,953314.16,0,69.78,3.684,140.381,8.023
22,2011-10-07,993436.67,0,56.44,3.633,140.43475,7.706
22,2011-10-14,944337.32,0,62.63,3.583,140.4784194,7.706
22,2011-10-21,981567.22,0,59.3,3.618,140.4616048,7.706
22,2011-10-28,1099351.68,0,49.31,3.604,140.4447903,7.706
23,2010-02-05,1364721.58,0,15.25,2.788,131.5279032,5.892
23,2010-02-12,1380892.08,1,18.75,2.771,131.5866129,5.892
23,2010-02-19,1319588.04,0,26.7,2.747,131.637,5.892
23,2010-02-26,1198709.65,0,32.68,2.753,131.686,5.892
23,2010-03-05,1311175.93,0,33.15,2.766,131.735,5.892
23,2010-03-12,1408082.96,0,36.07,2.805,131.784,5.892
23,2010-03-19,1229008.32,0,43.01,2.834,131.8242903,5.892
23,2010-03-26,1310701.8,0,38.59,2.831,131.863129,5.892
23,2010-04-02,1556627.62,0,40.5,2.826,131.9019677,5.435
23,2010-04-09,1264434.7,0,56.82,2.849,131.9408065,5.435
23,2010-04-16,1288823.72,0,44.25,2.885,131.9809,5.435
23,2010-04-23,1315023.08,0,46.4,2.895,132.0226667,5.435
23,2010-04-30,1259414.52,0,45.47,2.935,132.0644333,5.435
23,2010-05-07,1365552.28,0,61.04,2.981,132.1062,5.435
23,2010-05-14,1303055.09,0,45.33,2.983,132.152129,5.435
23,2010-05-21,1327424.28,0,57.94,2.961,132.2230323,5.435
23,2010-05-28,1571158.56,0,69.26,2.906,132.2939355,5.435
23,2010-06-04,1514435.51,0,64.94,2.857,132.3648387,5.435
23,2010-06-11,1439432.06,0,58.35,2.83,132.4357419,5.435
23,2010-06-18,1507708.93,0,60.29,2.805,132.4733333,5.435
23,2010-06-25,1415204.88,0,69.83,2.81,132.4976,5.435
23,2010-07-02,1549113.18,0,64.76,2.815,132.5218667,5.326
23,2010-07-09,1417535.78,0,77.16,2.806,132.5461333,5.326
23,2010-07-16,1413124.11,0,73.94,2.796,132.5667742,5.326
23,2010-07-23,1333634.45,0,70.2,2.784,132.5825806,5.326
23,2010-07-30,1319773.55,0,69.71,2.792,132.5983871,5.326
23,2010-08-06,1417013.07,0,70.03,2.792,132.6141935,5.326
23,2010-08-13,1346345.97,0,67.43,2.81,132.63,5.326
23,2010-08-20,1439901.05,0,68.65,2.796,132.6616129,5.326
23,2010-08-27,1584623.36,0,63.25,2.77,132.6932258,5.326
23,2010-09-03,1405119.23,0,72.91,2.735,132.7248387,5.326
23,2010-09-10,1272842.85,1,63.21,2.717,132.7564516,5.326
23,2010-09-17,1159132.58,0,55.3,2.716,132.7670667,5.326
23,2010-09-24,1099055.65,0,57.75,2.718,132.7619333,5.326
23,2010-10-01,1129909.44,0,62.07,2.717,132.7568,5.287
23,2010-10-08,1179851.68,0,50.75,2.776,132.7516667,5.287
23,2010-10-15,1119809.71,0,45.55,2.878,132.7633548,5.287
23,2010-10-22,1147503.92,0,43.19,2.919,132.8170968,5.287
23,2010-10-29,1112871.23,0,48.68,2.938,132.8708387,5.287
23,2010-11-05,1203119.96,0,36.6,2.938,132.9245806,5.287
23,2010-11-12,1387953.75,0,35.59,2.961,132.9783226,5.287
23,2010-11-19,1314994.32,0,41.66,3.03,132.9172,5.287
23,2010-11-26,2072685.05,1,34.95,3.07,132.8369333,5.287
23,2010-12-03,1617025.41,0,34.3,3.065,132.7566667,5.287
23,2010-12-10,1872365.99,0,20.12,3.132,132.6764,5.287
23,2010-12-17,2238573.48,0,23.05,3.139,132.6804516,5.287
23,2010-12-24,2734277.1,0,22.96,3.15,132.7477419,5.287
23,2010-12-31,1169773.85,1,19.05,3.177,132.8150323,5.287
23,2011-01-07,1122034.48,0,27.81,3.193,132.8823226,5.114
23,2011-01-14,1016756.1,0,18.2,3.215,132.9510645,5.114
23,2011-01-21,1110706.06,0,15.58,3.232,133.0285161,5.114
23,2011-01-28,1083657.61,0,10.91,3.243,133.1059677,5.114
23,2011-02-04,1159438.53,0,14.5,3.24,133.1834194,5.114
23,2011-02-11,1249786.4,1,21.52,3.255,133.260871,5.114
23,2011-02-18,1369971.57,0,26.6,3.263,133.3701429,5.114
23,2011-02-25,1206917.2,0,17.0,3.281,133.4921429,5.114
23,2011-03-04,1301185.28,0,20.67,3.437,133.6141429,5.114
23,2011-03-11,1042043.55,0,29.36,3.6,133.7361429,5.114
23,2011-03-18,1203682.62,0,37.28,3.634,133.8492258,5.114
23,2011-03-25,1148624.83,0,29.11,3.624,133.9587419,5.114
23,2011-04-01,1182694.95,0,29.44,3.638,134.0682581,4.781
23,2011-04-08,1248901.98,0,36.74,3.72,134.1777742,4.781
23,2011-04-15,1263680.51,0,45.51,3.823,134.2784667,4.781
23,2011-04-22,1447301.24,0,39.62,3.919,134.3571,4.781
23,2011-04-29,1173307.4,0,54.2,3.988,134.4357333,4.781
23,2011-05-06,1359921.13,0,50.07,4.078,134.5143667,4.781
23,2011-05-13,1254914.87,0,55.12,4.095,134.593,4.781
23,2011-05-20,1337617.55,0,56.67,4.101,134.6803871,4.781
23,2011-05-27,1361945.18,0,63.27,4.034,134.7677742,4.781
23,2011-06-03,1562161.97,0,67.21,3.973,134.8551613,4.781
23,2011-06-10,1447028.06,0,65.23,3.924,134.9425484,4.781
23,2011-06-17,1470520.83,0,61.06,3.873,135.0837333,4.781
23,2011-06-24,1434036.18,0,63.8,3.851,135.2652667,4.781
23,2011-07-01,1492507.44,0,65.65,3.815,135.4468,4.584
23,2011-07-08,1379488.05,0,69.92,3.784,135.6283333,4.584
23,2011-07-15,1360520.56,0,69.8,3.827,135.7837419,4.584
23,2011-07-22,1362144.0,0,76.74,3.882,135.8738387,4.584
23,2011-07-29,1319767.55,0,69.55,3.898,135.9639355,4.584
23,2011-08-05,1416344.68,0,69.53,3.903,136.0540323,4.584
23,2011-08-12,1380952.05,0,69.86,3.88,136.144129,4.584
23,2011-08-19,1453416.53,0,67.09,3.82,136.183129,4.584
23,2011-08-26,1637266.29,0,67.04,3.796,136.2136129,4.584
23,2011-09-02,1464295.69,0,65.33,3.784,136.2440968,4.584
23,2011-09-09,1423289.9,1,66.04,3.809,136.2745806,4.584
23,2011-09-16,1253329.17,0,60.52,3.809,136.3145,4.584
23,2011-09-23,1289082.81,0,57.14,3.758,136.367,4.584
23,2011-09-30,1275597.85,0,64.76,3.684,136.4195,4.584
23,2011-10-07,1463501.99,0,49.0,3.633,136.472,4.42
23,2011-10-14,1257778.34,0,56.79,3.583,136.5150968,4.42
23,2011-10-21,1441032.59,0,52.12,3.618,136.5017742,4.42
23,2011-10-28,1407191.96,0,42.57,3.604,136.4884516,4.42
24,2010-02-05,1388725.63,0,22.43,2.954,131.5279032,8.326
24,2010-02-12,1414107.1,1,25.94,2.94,131.5866129,8.326
24,2010-02-19,1385362.49,0,31.05,2.909,131.637,8.326
24,2010-02-26,1158722.74,0,33.98,2.91,131.686,8.326
24,2010-03-05,1412387.37,0,36.73,2.919,131.735,8.326
24,2010-03-12,1309340.16,0,42.31,2.938,131.784,8.326
24,2010-03-19,1222511.29,0,46.09,2.96,131.8242903,8.326
24,2010-03-26,1258311.56,0,48.87,2.963,131.863129,8.326
24,2010-04-02,1478321.26,0,45.22,2.957,131.9019677,8.211
24,2010-04-09,1379579.63,0,62.06,2.992,131.9408065,8.211
24,2010-04-16,1268266.72,0,51.08,3.01,131.9809,8.211
24,2010-04-23,1264117.01,0,51.07,3.021,132.0226667,8.211
24,2010-04-30,1259877.19,0,51.48,3.042,132.0644333,8.211
24,2010-05-07,1409705.03,0,66.65,3.095,132.1062,8.211
24,2010-05-14,1346783.35,0,51.31,3.112,132.152129,8.211
24,2010-05-21,1283482.85,0,60.44,3.096,132.2230323,8.211
24,2010-05-28,1473868.15,0,69.59,3.046,132.2939355,8.211
24,2010-06-04,1566668.91,0,71.99,3.006,132.3648387,8.211
24,2010-06-11,1375458.21,0,64.84,2.972,132.4357419,8.211
24,2010-06-18,1354168.18,0,67.17,2.942,132.4733333,8.211
24,2010-06-25,1399073.75,0,74.9,2.958,132.4976,8.211
24,2010-07-02,1563387.94,0,71.12,2.958,132.5218667,8.117
24,2010-07-09,1665502.55,0,79.05,2.94,132.5461333,8.117
24,2010-07-16,1418697.05,0,76.56,2.933,132.5667742,8.117
24,2010-07-23,1333740.35,0,75.27,2.924,132.5825806,8.117
24,2010-07-30,1387517.63,0,75.91,2.932,132.5983871,8.117
24,2010-08-06,1442819.28,0,74.54,2.942,132.6141935,8.117
24,2010-08-13,1384243.75,0,74.17,2.923,132.63,8.117
24,2010-08-20,1375307.54,0,72.17,2.913,132.6616129,8.117
24,2010-08-27,1350059.35,0,67.0,2.885,132.6932258,8.117
24,2010-09-03,1366381.6,0,73.52,2.86,132.7248387,8.117
24,2010-09-10,1474498.59,1,67.11,2.837,132.7564516,8.117
24,2010-09-17,1273295.46,0,60.31,2.846,132.7670667,8.117
24,2010-09-24,1169413.27,0,64.3,2.837,132.7619333,8.117
24,2010-10-01,1215273.2,0,66.88,2.84,132.7568,8.275
24,2010-10-08,1361944.94,0,54.82,2.903,132.7516667,8.275
24,2010-10-15,1300806.74,0,52.83,2.999,132.7633548,8.275
24,2010-10-22,1234875.33,0,48.69,3.049,132.8170968,8.275
24,2010-10-29,1244925.94,0,57.29,3.055,132.8708387,8.275
24,2010-11-05,1285358.01,0,42.2,3.049,132.9245806,8.275
24,2010-11-12,1312877.01,0,41.76,3.065,132.9783226,8.275
24,2010-11-19,1277150.6,0,45.63,3.138,132.9172,8.275
24,2010-11-26,1779276.51,1,41.92,3.186,132.8369333,8.275
24,2010-12-03,1413302.7,0,37.08,3.2,132.7566667,8.275
24,2010-12-10,1593012.75,0,27.11,3.255,132.6764,8.275
24,2010-12-17,1663525.77,0,27.99,3.301,132.6804516,8.275
24,2010-12-24,2386015.75,0,27.74,3.309,132.7477419,8.275
24,2010-12-31,1208600.05,1,25.9,3.336,132.8150323,8.275
24,2011-01-07,1178641.71,0,30.72,3.351,132.8823226,8.252
24,2011-01-14,1167740.2,0,22.41,3.367,132.9510645,8.252
24,2011-01-21,1107170.39,0,23.69,3.391,133.0285161,8.252
24,2011-01-28,1126921.34,0,17.91,3.402,133.1059677,8.252
24,2011-02-04,1225182.04,0,23.83,3.4,133.1834194,8.252
24,2011-02-11,1341240.62,1,26.51,3.416,133.260871,8.252
24,2011-02-18,1360150.12,0,34.04,3.42,133.3701429,8.252
24,2011-02-25,1235121.33,0,26.09,3.452,133.4921429,8.252
24,2011-03-04,1346994.53,0,31.36,3.605,133.6141429,8.252
24,2011-03-11,1253218.7,0,39.51,3.752,133.7361429,8.252
24,2011-03-18,1168397.26,0,43.39,3.796,133.8492258,8.252
24,2011-03-25,1158693.12,0,36.88,3.789,133.9587419,8.252
24,2011-04-01,1163803.3,0,35.73,3.811,134.0682581,8.212
24,2011-04-08,1273670.32,0,44.7,3.895,134.1777742,8.212
24,2011-04-15,1245576.65,0,52.36,3.981,134.2784667,8.212
24,2011-04-22,1372484.9,0,46.0,4.061,134.3571,8.212
24,2011-04-29,1197761.17,0,60.48,4.117,134.4357333,8.212
24,2011-05-06,1339630.35,0,55.75,4.192,134.5143667,8.212
24,2011-05-13,1311950.16,0,58.49,4.211,134.593,8.212
24,2011-05-20,1234281.7,0,59.84,4.202,134.6803871,8.212
24,2011-05-27,1311153.72,0,65.74,4.134,134.7677742,8.212
24,2011-06-03,1554837.62,0,73.12,4.069,134.8551613,8.212
24,2011-06-10,1373841.91,0,70.02,4.025,134.9425484,8.212
24,2011-06-17,1320359.23,0,64.34,3.989,135.0837333,8.212
24,2011-06-24,1304850.67,0,68.88,3.964,135.2652667,8.212
24,2011-07-01,1445596.61,0,70.27,3.916,135.4468,8.358
24,2011-07-08,1567340.07,0,72.56,3.886,135.6283333,8.358
24,2011-07-15,1356938.95,0,74.43,3.915,135.7837419,8.358
24,2011-07-22,1357672.24,0,79.29,3.972,135.8738387,8.358
24,2011-07-29,1310973.06,0,74.84,4.004,135.9639355,8.358
24,2011-08-05,1417616.81,0,74.64,4.02,136.0540323,8.358
24,2011-08-12,1402818.01,0,72.52,3.995,136.144129,8.358
24,2011-08-19,1352039.88,0,69.93,3.942,136.183129,8.358
24,2011-08-26,1402372.09,0,69.94,3.906,136.2136129,8.358
24,2011-09-02,1196105.44,0,68.14,3.879,136.2440968,8.358
24,2011-09-09,1527455.19,1,68.32,3.93,136.2745806,8.358
24,2011-09-16,1227535.97,0,65.56,3.937,136.3145,8.358
24,2011-09-23,1232376.49,0,60.61,3.899,136.367,8.358
24,2011-09-30,1246242.61,0,68.0,3.858,136.4195,8.358
24,2011-10-07,1405914.39,0,53.87,3.775,136.472,8.454
24,2011-10-14,1333315.03,0,60.21,3.744,136.5150968,8.454
24,2011-10-21,1283563.43,0,56.6,3.757,136.5017742,8.454
24,2011-10-28,1307142.75,0,48.0,3.757,136.4884516,8.454
25,2010-02-05,677231.63,0,21.1,2.784,204.2471935,8.187
25,2010-02-12,583364.02,1,19.64,2.773,204.3857472,8.187
25,2010-02-19,676260.67,0,24.16,2.745,204.4321004,8.187
25,2010-02-26,628516.57,0,29.16,2.754,204.4630869,8.187
25,2010-03-05,665750.06,0,29.45,2.777,204.4940734,8.187
25,2010-03-12,660619.99,0,40.05,2.818,204.5250598,8.187
25,2010-03-19,659795.84,0,45.0,2.844,204.3782258,8.187
25,2010-03-26,696687.6,0,45.84,2.854,204.201755,8.187
25,2010-04-02,822486.37,0,47.2,2.85,204.0252842,7.856
25,2010-04-09,712647.97,0,61.36,2.869,203.8488134,7.856
25,2010-04-16,715311.6,0,52.16,2.899,203.7307486,7.856
25,2010-04-23,694531.72,0,46.12,2.902,203.6905586,7.856
25,2010-04-30,706924.02,0,50.97,2.921,203.6503685,7.856
25,2010-05-07,724468.97,0,63.67,2.966,203.6101784,7.856
25,2010-05-14,698073.95,0,50.27,2.982,203.6133915,7.856
25,2010-05-21,704113.22,0,57.17,2.958,203.8770235,7.856
25,2010-05-28,792442.54,0,69.31,2.899,204.1406556,7.856
25,2010-06-04,764155.44,0,69.22,2.847,204.4042877,7.856
25,2010-06-11,737163.2,0,63.68,2.809,204.6679198,7.856
25,2010-06-18,780444.94,0,69.56,2.78,204.670036,7.856
25,2010-06-25,737569.14,0,72.17,2.808,204.5675459,7.856
25,2010-07-02,759407.87,0,66.42,2.815,204.4650559,7.527
25,2010-07-09,719591.13,0,75.24,2.793,204.3625658,7.527
25,2010-07-16,726997.84,0,73.43,2.783,204.3571656,7.527
25,2010-07-23,665290.93,0,75.37,2.771,204.4812188,7.527
25,2010-07-30,682124.34,0,71.99,2.781,204.605272,7.527
25,2010-08-06,699464.43,0,71.79,2.784,204.7293252,7.527
25,2010-08-13,686072.39,0,72.73,2.805,204.8533784,7.527
25,2010-08-20,724499.81,0,71.81,2.779,204.8217044,7.527
25,2010-08-27,711461.95,0,67.15,2.755,204.7900305,7.527
25,2010-09-03,685700.08,0,71.17,2.715,204.7583566,7.527
25,2010-09-10,655811.95,1,61.14,2.699,204.7266827,7.527
25,2010-09-17,628989.88,0,60.13,2.706,204.7513279,7.527
25,2010-09-24,607819.33,0,65.06,2.713,204.8182126,7.527
25,2010-10-01,658640.14,0,57.56,2.707,204.8850973,7.484
25,2010-10-08,674283.86,0,48.46,2.764,204.951982,7.484
25,2010-10-15,616094.72,0,54.09,2.868,205.0137637,7.484
25,2010-10-22,661644.19,0,46.73,2.917,205.0627881,7.484
25,2010-10-29,674458.03,0,55.72,2.921,205.1118126,7.484
25,2010-11-05,696314.53,0,38.8,2.917,205.160837,7.484
25,2010-11-12,713250.08,0,40.68,2.931,205.2098614,7.484
25,2010-11-19,718056.73,0,42.72,3.0,205.0992811,7.484
25,2010-11-26,1115240.61,1,43.43,3.039,204.9621,7.484
25,2010-12-03,885572.96,0,32.41,3.046,204.8249189,7.484
25,2010-12-10,964729.18,0,22.65,3.109,204.6877378,7.484
25,2010-12-17,1047707.59,0,21.6,3.14,204.6321194,7.484
25,2010-12-24,1295391.19,0,22.94,3.141,204.6376731,7.484
25,2010-12-31,623092.54,1,25.89,3.179,204.6432267,7.484
25,2011-01-07,558794.63,0,29.0,3.193,204.6487803,7.343
25,2011-01-14,572360.83,0,18.3,3.205,204.7026042,7.343
25,2011-01-21,568093.57,0,23.21,3.229,205.0460497,7.343
25,2011-01-28,600448.69,0,18.92,3.237,205.3894952,7.343
25,2011-02-04,639830.45,0,23.94,3.231,205.7329407,7.343
25,2011-02-11,615666.78,1,21.18,3.239,206.0763862,7.343
25,2011-02-18,634637.03,0,38.42,3.245,206.3694701,7.343
25,2011-02-25,570816.34,0,28.36,3.274,206.6424093,7.343
25,2011-03-04,640912.18,0,31.59,3.433,206.9153485,7.343
25,2011-03-11,599828.39,0,36.73,3.582,207.1882876,7.343
25,2011-03-18,603393.64,0,40.94,3.631,207.4283845,7.343
25,2011-03-25,616324.24,0,38.51,3.625,207.6553444,7.343
25,2011-04-01,618377.79,0,28.5,3.638,207.8823043,7.287
25,2011-04-08,648606.13,0,42.11,3.72,208.1092642,7.287
25,2011-04-15,674562.45,0,51.43,3.821,208.3172811,7.287
25,2011-04-22,756588.42,0,45.87,3.892,208.4779405,7.287
25,2011-04-29,649245.0,0,58.43,3.962,208.6386,7.287
25,2011-05-06,659446.55,0,49.5,4.046,208.7992595,7.287
25,2011-05-13,684783.15,0,60.1,4.066,208.9599189,7.287
25,2011-05-20,677971.33,0,56.56,4.062,208.7583165,7.287
25,2011-05-27,718373.94,0,67.18,3.985,208.556714,7.287
25,2011-06-03,737551.74,0,70.69,3.922,208.3551116,7.287
25,2011-06-10,740259.63,0,71.45,3.881,208.1535092,7.287
25,2011-06-17,717373.43,0,63.58,3.842,208.1265604,7.287
25,2011-06-24,699270.1,0,70.71,3.804,208.2306018,7.287
25,2011-07-01,706206.86,0,66.61,3.748,208.3346432,7.274
25,2011-07-08,698529.64,0,71.64,3.711,208.4386847,7.274
25,2011-07-15,680510.23,0,72.67,3.76,208.5309337,7.274
25,2011-07-22,670854.96,0,78.1,3.811,208.5937018,7.274
25,2011-07-29,668390.82,0,74.72,3.829,208.6564699,7.274
25,2011-08-05,679706.01,0,74.0,3.842,208.719238,7.274
25,2011-08-12,667130.48,0,70.93,3.812,208.7820061,7.274
25,2011-08-19,688958.75,0,68.09,3.747,208.8424359,7.274
25,2011-08-26,726422.55,0,66.8,3.704,208.902476,7.274
25,2011-09-02,699779.0,0,67.2,3.703,208.9625161,7.274
25,2011-09-09,673248.48,1,67.51,3.738,209.0225562,7.274
25,2011-09-16,628720.46,0,62.05,3.742,209.1893892,7.274
25,2011-09-23,620885.93,0,60.28,3.711,209.4986126,7.274
25,2011-09-30,639160.24,0,60.7,3.645,209.807836,7.274
25,2011-10-07,671522.87,0,50.82,3.583,210.1170595,7.082
25,2011-10-14,646915.47,0,58.95,3.541,210.4027602,7.082
25,2011-10-21,690675.5,0,50.22,3.57,210.5473252,7.082
25,2011-10-28,724443.97,0,46.28,3.569,210.6918901,7.082
26,2010-02-05,1034119.21,0,9.55,2.788,131.5279032,8.488
26,2010-02-12,1015684.09,1,18.14,2.771,131.5866129,8.488
26,2010-02-19,999348.55,0,22.62,2.747,131.637,8.488
26,2010-02-26,855385.01,0,27.32,2.753,131.686,8.488
26,2010-03-05,1005669.58,0,28.6,2.766,131.735,8.488
26,2010-03-12,963382.09,0,31.1,2.805,131.784,8.488
26,2010-03-19,903366.55,0,35.34,2.834,131.8242903,8.488
26,2010-03-26,893613.0,0,35.26,2.831,131.863129,8.488
26,2010-04-02,1029849.2,0,36.53,2.826,131.9019677,8.512
26,2010-04-09,1022293.81,0,50.13,2.849,131.9408065,8.512
26,2010-04-16,905548.38,0,36.6,2.885,131.9809,8.512
26,2010-04-23,881930.87,0,39.68,2.895,132.0226667,8.512
26,2010-04-30,904503.85,0,40.56,2.935,132.0644333,8.512
26,2010-05-07,1074479.73,0,54.72,2.981,132.1062,8.512
26,2010-05-14,972663.59,0,39.08,2.983,132.152129,8.512
26,2010-05-21,986765.01,0,50.81,2.961,132.2230323,8.512
26,2010-05-28,1069851.59,0,61.65,2.906,132.2939355,8.512
26,2010-06-04,1003202.66,0,58.46,2.857,132.3648387,8.512
26,2010-06-11,1073862.59,0,51.62,2.83,132.4357419,8.512
26,2010-06-18,1001286.67,0,53.62,2.805,132.4733333,8.512
26,2010-06-25,976242.09,0,63.78,2.81,132.4976,8.512
26,2010-07-02,1078455.48,0,58.9,2.815,132.5218667,8.445
26,2010-07-09,1122356.53,0,71.08,2.806,132.5461333,8.445
26,2010-07-16,1028151.72,0,67.66,2.796,132.5667742,8.445
26,2010-07-23,971615.62,0,65.4,2.784,132.5825806,8.445
26,2010-07-30,1005324.28,0,63.79,2.792,132.5983871,8.445
26,2010-08-06,1125329.77,0,62.93,2.792,132.6141935,8.445
26,2010-08-13,1011938.29,0,61.58,2.81,132.63,8.445
26,2010-08-20,1007385.36,0,62.68,2.796,132.6616129,8.445
26,2010-08-27,977322.52,0,57.23,2.77,132.6932258,8.445
26,2010-09-03,1037549.71,0,66.93,2.735,132.7248387,8.445
26,2010-09-10,1042226.3,1,54.82,2.717,132.7564516,8.445
26,2010-09-17,923473.7,0,50.08,2.716,132.7670667,8.445
26,2010-09-24,868636.3,0,52.47,2.718,132.7619333,8.445
26,2010-10-01,923221.52,0,57.8,2.717,132.7568,8.149
26,2010-10-08,1001069.52,0,46.81,2.776,132.7516667,8.149
26,2010-10-15,937956.89,0,39.93,2.878,132.7633548,8.149
26,2010-10-22,916522.66,0,36.13,2.919,132.8170968,8.149
26,2010-10-29,895069.88,0,40.3,2.938,132.8708387,8.149
26,2010-11-05,970224.51,0,30.51,2.938,132.9245806,8.149
26,2010-11-12,971193.01,0,37.51,2.961,132.9783226,8.149
26,2010-11-19,901972.7,0,36.73,3.03,132.9172,8.149
26,2010-11-26,1286833.62,1,28.11,3.07,132.8369333,8.149
26,2010-12-03,1016143.64,0,27.73,3.065,132.7566667,8.149
26,2010-12-10,1149612.04,0,16.6,3.132,132.6764,8.149
26,2010-12-17,1196813.33,0,20.61,3.139,132.6804516,8.149
26,2010-12-24,1573982.47,0,21.81,3.15,132.7477419,8.149
26,2010-12-31,877268.29,1,18.73,3.177,132.8150323,8.149
26,2011-01-07,938149.21,0,21.13,3.193,132.8823226,7.907
26,2011-01-14,812323.29,0,16.7,3.215,132.9510645,7.907
26,2011-01-21,809833.21,0,12.98,3.232,133.0285161,7.907
26,2011-01-28,817485.14,0,5.54,3.243,133.1059677,7.907
26,2011-02-04,911807.02,0,11.17,3.24,133.1834194,7.907
26,2011-02-11,1010711.08,1,15.12,3.255,133.260871,7.907
26,2011-02-18,981978.02,0,19.63,3.263,133.3701429,7.907
26,2011-02-25,910298.44,0,16.3,3.281,133.4921429,7.907
26,2011-03-04,945643.17,0,14.31,3.437,133.6141429,7.907
26,2011-03-11,946614.55,0,28.13,3.6,133.7361429,7.907
26,2011-03-18,887426.12,0,31.76,3.634,133.8492258,7.907
26,2011-03-25,866566.54,0,22.99,3.624,133.9587419,7.907
26,2011-04-01,849231.61,0,22.99,3.638,134.0682581,7.818
26,2011-04-08,985229.81,0,29.09,3.72,134.1777742,7.818
26,2011-04-15,863266.12,0,39.46,3.823,134.2784667,7.818
26,2011-04-22,921700.61,0,33.81,3.919,134.3571,7.818
26,2011-04-29,873450.29,0,47.17,3.988,134.4357333,7.818
26,2011-05-06,1024778.23,0,45.0,4.078,134.5143667,7.818
26,2011-05-13,941008.85,0,48.2,4.095,134.593,7.818
26,2011-05-20,938334.62,0,48.86,4.101,134.6803871,7.818
26,2011-05-27,996723.58,0,56.74,4.034,134.7677742,7.818
26,2011-06-03,1054454.4,0,60.49,3.973,134.8551613,7.818
26,2011-06-10,1094058.68,0,59.85,3.924,134.9425484,7.818
26,2011-06-17,981646.46,0,54.5,3.873,135.0837333,7.818
26,2011-06-24,997474.93,0,56.94,3.851,135.2652667,7.818
26,2011-07-01,1070119.09,0,59.89,3.815,135.4468,7.767
26,2011-07-08,1133807.03,0,63.34,3.784,135.6283333,7.767
26,2011-07-15,1021534.7,0,64.43,3.827,135.7837419,7.767
26,2011-07-22,1017867.8,0,69.52,3.882,135.8738387,7.767
